repo,title,body,labels,is_beginner_friendly
golang/go,cmd/link/internal/riscv64: wrong dynamic loader path on Linux,"On linux/riscv64, the dynamic loader path hardcoded into binaries using cgo and the internal linker is `/lib/ld.so.1`. The reality is that no major distro puts the dynamic loader in there.

The canonical path is `/lib/ld-linux-riscv64-lp64d.so.1`. You can test this, for example, using the official Go docker image for linux/riscv64:

```
docker run --platform linux/riscv64 golang:1.25 stat /lib/ld-linux-riscv64-lp64d.so.1 // succeeds
docker run --platform linux/riscv64 golang:1.25 stat /lib/ld.so.1 // fails
```

@golang/riscv64 ","['OS-Linux', 'NeedsInvestigation', 'arch-riscv', 'compiler/runtime', 'BugReport']",0
golang/go,cmd/cgo/internal/testerrors: TestReportsTypeErrors/err2.go failures,"```
#!watchflakes
default <- pkg == ""cmd/cgo/internal/testerrors"" && test == ""TestReportsTypeErrors/err2.go""
```

Issue created automatically to collect these failures.

Example ([log](https://ci.chromium.org/b/8692592288432963137)):

    === RUN   TestReportsTypeErrors/err2.go
    === PAUSE TestReportsTypeErrors/err2.go


— [watchflakes](https://go.dev/wiki/Watchflakes)
",['NeedsInvestigation'],0
golang/go,internal/trace: TestTraceStacks/Stress failures,"```
#!watchflakes
default <- pkg == ""internal/trace"" && test == ""TestTraceStacks/Stress""
```

Issue created automatically to collect these failures.

Example ([log](https://ci.chromium.org/b/8692584763684013057)):

    === RUN   TestTraceStacks/Stress
        reader_test.go:122: sync 274 has non-increasing trace time: 10872849644928 vs 10872849652608
        helpers.go:38: Trace Go1.26
            EventBatch gen=1 m=18446744073709551615 time=169886663181 size=25
            Sync
            Frequency freq=15625000
            ClockSnapshot dt=31 mono=10872746445625 sec=1768506162 nsec=474306000
            EventBatch gen=1 m=6097367040 time=169886667310 size=43
            ProcStatus dt=23 p=1 pstatus=2
            ProcStart dt=1 p=1 p_seq=1
    ...
            String id=89
            	data=""/Users/swarming/.swarming/w/ir/x/w/goroot/src/runtime/mgc.go""
            String id=90
            	data=""runtime.runFinalizers""
            String id=91
            	data=""/Users/swarming/.swarming/w/ir/x/w/goroot/src/runtime/mfinal.go""
            EndOfGeneration
            
        helpers.go:39: Convert this to a raw trace with `go test internal/trace/testtrace -convert in.tracetxt -out out.trace`
    --- FAIL: TestTraceStacks/Stress (1.24s)


— [watchflakes](https://go.dev/wiki/Watchflakes)
","['NeedsInvestigation', 'compiler/runtime']",0
PySimpleGUI/PySimpleGUI,[Bug?] [Solved] Menu not generating an event on latest Raspbian Pi4 ,"Bug?
----------------------------------------
#### Operating System
bookworm on Pi4
glibc 2.36
3.11.2 (main, Nov 30 2024, 21:22:50) [GCC 12.2.0]3.11.2 (main, Nov 30 2024, 21:22:50) [GCC 12.2.0]

#### PySimpleGUI 5.0.8 
#### tkinter 8.6.13 

#### Python version 3.11.2 (main, Nov 30 2024, 21:22:50) [GCC 12.2.0]

---------------------

#### Your Experience In Months or Years (optional)

Years Python programming experience
20

Years Programming experience overall
40

Have used another Python GUI Framework? (tkinter, Qt, etc) (yes/no is fine)
yes

---------------------

#### Troubleshooting

These items may solve your problem. Please check those you've done by changing - [ ] to - [X]

- [X] Searched main docs for your problem [PySimpleGUI Documenation](https://docs.PySimpleGUI.com)
- [X] Looked for Demo Programs that are similar to your goal. It is recommend you use the Demo Browser! [Demo Programs](Demos.PySimpleGUI.com)
- [X] None of your GUI code was generated by an AI algorithm like GPT
- [X] If not tkinter - looked for Demo Programs for specific port
- [X] For non tkinter - Looked at readme for your specific port if not PySimpleGUI (Qt, WX, Remi)
- [X] Run your program outside of your debugger (from a command line)
- [X] Searched through Issues (open and closed) to see if already reported Issues.PySimpleGUI.com
- [X] Have upgraded to the latest release of PySimpleGUI on PyPI (lastest official version)
- [ ] Tried running the Development Build.  Your problem may have already been fixed but not released. Check Home Window for release notes and upgrading capability
- [ ] For licensing questions please email license@PySimpleGUI.com

#### Detailed Description
JUST A WHOLE LOT OF NOTHING returned on menu click.
Sub-menu pops up and goes away just fine, but no event generated.
Works OK on my Ubuntu desktop - just not here on my Pi4.


```python
import PySimpleGUI as sg

layoutPRINT = [
    [sg.Button('Print your TAB',  disabled=False, key='-tab_print-')],
    [sg.Button('and Finalize it', disabled=False, key='-tab_erase-')],
]

menu_def=[['New User',['Register']]]

layout=[
    [sg.Menu(menu_def)],
    [sg.Frame("""", layoutPRINT)],
]

window = sg.Window('menu-play', [layout], finalize=True, keep_on_top=True)

while True:

    event, values = window.read(timeout=100)

    if event != sg.TIMEOUT_EVENT:
        print(event)

    if event == sg.WIN_CLOSED:
        break

window.close()
```
",[],0
PySimpleGUI/PySimpleGUI,[ Bug ]  License Key Validation Failed dialog....  Commercial license incorrectly flagged as expired,"### Type of Issue (Enhancement, Error, Bug, Question)

Bug
----------------------------------------

#### Operating System

Windows, Linux, Mac


#### PySimpleGUI Port (tkinter, Qt, Wx, Web)

tkinter

----------------------------------------

## Versions (NOTE - PSG4 is no longer supported)

Version information can be obtained by calling `sg.main_get_debug_data()`
Or you can print each version shown in ()


#### Python version (`sg.sys.version`)

3.*

#### PySimpleGUI Version (`sg.__version__`)

3.0.9 and below

#### GUI Version  (tkinter (`sg.tclversion_detailed`), PySide2, WxPython, Remi)

8.6.*

### Priority Support Code - Only Commercially Licensed Users Receive Support as of Feb 2025

ekydJxM3


---------------------

#### Your Experience In Months or Years (optional)



---------------------

#### Troubleshooting

These items may solve your problem. Please check those you've done by changing - [ ] to - [X]

- [ X  ] Searched main docs for your problem [PySimpleGUI Documenation](https://docs.PySimpleGUI.com)
- [ ] Looked for Demo Programs that are similar to your goal. It is recommend you use the Demo Browser! [Demo Programs](Demos.PySimpleGUI.com)
- [ X ] None of your GUI code was generated by an AI algorithm like GPT
- [ ] If not tkinter - looked for Demo Programs for specific port
- [ ] For non tkinter - Looked at readme for your specific port if not PySimpleGUI (Qt, WX, Remi)
- [ ] Run your program outside of your debugger (from a command line)
- [ ] Searched through Issues (open and closed) to see if already reported Issues.PySimpleGUI.com
- [ X ] Have upgraded to the latest release of PySimpleGUI on PyPI (lastest official version)
- [ X ] Tried running the Development Build.  Your problem may have already been fixed but not released. Check Home Window for release notes and upgrading capability
- [ X ] For licensing questions please email license@PySimpleGUI.com

#### Detailed Description

There's a bug in the PySimpleGUI 5 code that is flagging Commercial Developer Licenses as ""expired"".  If you've purchased a Commercial License, then the license to run your code does not expire.  If you see an error dialog when using your Commercial Key, then you've hit this bug.  Note that Hobbyist keys DO expire.

A FIX was released this morning in version 5.0.10 that you'll find both as a maintenance release as well as on the PySimpleGUI Private PyPI server.

Reminder that this is the command upgrade to the latest from the Private Server:
`python -m pip install --upgrade --extra-index-url https://PySimpleGUI.net/install  PySimpleGUI`

or for Mac/Linux

`python3 -m pip install --upgrade --extra-index-url https://PySimpleGUI.net/install  PySimpleGUI`




#### Screenshot, Sketch, or Drawing

![Image](https://github.com/user-attachments/assets/84e46a1f-115a-4235-a4dd-21642badb257)
","['Done - Install Dev Build (see docs for how)', 'Port - TK', 'PySimpleGUI 5', 'License']",0
PySimpleGUI/PySimpleGUI,[Question] Verticalseperator bar does not extend for 3 rows,"## Type of Issue (Enhancement, Error, Bug, Question)
Question

----------------------------------------

#### Operating System
windows 11

#### PySimpleGUI Port (tkinter, Qt, Wx, Web)

Qt

----------------------------------------

## Versions (NOTE - PSG4 is no longer supported)

#### Python version (`sg.sys.version`)

Python 3.12.8

#### PySimpleGUI Version (`sg.__version__`)

PySimpleGUIQt      5.0.0


### Priority Support Code (Commercial License Users)

#### Your Experience In Months or Years (optional)

10 months Python programming experience

64 Years Programming experience overall

Have used another Python GUI Framework? (tkinter, Qt, etc) (yes/no is fine)

no

---------------------

#### Troubleshooting

These items may solve your problem. Please check those you've done by changing - [ ] to - [X]

- [x] Searched main docs for your problem [PySimpleGUI Documenation](https://docs.PySimpleGUI.com)
- [x] Looked for Demo Programs that are similar to your goal. It is recommend you use the Demo Browser! [Demo Programs](Demos.PySimpleGUI.com)
- [x] None of your GUI code was generated by an AI algorithm like GPT
- [x] If not tkinter - looked for Demo Programs for specific port
- [x] For non tkinter - Looked at readme for your specific port if not PySimpleGUI (Qt, WX, Remi)
- [x] Run your program outside of your debugger (from a command line)
- [x] Searched through Issues (open and closed) to see if already reported Issues.PySimpleGUI.com
- [x] Have upgraded to the latest release of PySimpleGUI on PyPI (lastest official version)
- [x] Tried running the Development Build.  Your problem may have already been fixed but not released. Check Home Window for release notes and upgrading capability
- [x] For licensing questions please email license@PySimpleGUI.com

#### Detailed Description

verticalseperator bar does not extend for 3 rows

documentation say pad = 0 on column, i get an error.
expand = expamf_y on vertical seperator gets error


#### Code To Duplicate

```python
import PySimpleGUIQt as sg

col1 = sg.Column([[sg.Text('Line 1')],
                  [sg.Text('Line 2')],    
                  [sg.Text('Line 3')]], pad=(0,0))

col2 = sg.Column([[sg.Text('Line 1')],
                  [sg.Text('Line 2')],
                  [sg.Text('Line 3')]], pad=(0,0))

layout = [[col1, sg.VerticalSeparator(), col2]]

window = sg.Window('File Browse Example', layout)
event, values = window.read()

window.close()
```

#### Screenshot, Sketch, or Drawing

--------------------
![image](https://github.com/user-attachments/assets/2d4d3774-c12c-4b2a-a55f-ba8772b61593)

-

### Watcha Makin?

If you care to share something about your project, it would be awesome to hear what you're building.
",['Port - Qt'],0
PySimpleGUI/PySimpleGUI,[Error]  Website typos,"### Type of Issue (Enhancement, Error, Bug, Question)

Error
----------------------------------------

#### Operating System

n/a

#### PySimpleGUI Port (tkinter, Qt, Wx, Web)

n/a

----------------------------------------

## Versions (NOTE - PSG4 is no longer supported)

Version information can be obtained by calling `sg.main_get_debug_data()`
Or you can print each version shown in ()


#### Python version (`sg.sys.version`)

n/a

#### PySimpleGUI Version (`sg.__version__`)

n/a

#### GUI Version  (tkinter (`sg.tclversion_detailed`), PySide2, WxPython, Remi)

n/a

#### GUI Version  (tkinter (`sg.tclversion_detailed`), PySide2, WxPython, Remi)

n/a

### Priority Support Code (Commercial License Users)

038ab42367c1

---------------------

#### Your Experience In Months or Years (optional)

Years Python programming experience

Years Programming experience overall

Have used another Python GUI Framework? (tkinter, Qt, etc) (yes/no is fine)

Anything else you think would be helpful?


---------------------

#### Troubleshooting

These items may solve your problem. Please check those you've done by changing - [ ] to - [X]

- [X] Searched main docs for your problem [PySimpleGUI Documenation](https://docs.PySimpleGUI.com)
- [ ] Looked for Demo Programs that are similar to your goal. It is recommend you use the Demo Browser! [Demo Programs](Demos.PySimpleGUI.com)
- [ ] None of your GUI code was generated by an AI algorithm like GPT
- [ ] If not tkinter - looked for Demo Programs for specific port
- [ ] For non tkinter - Looked at readme for your specific port if not PySimpleGUI (Qt, WX, Remi)
- [ ] Run your program outside of your debugger (from a command line)
- [X] Searched through Issues (open and closed) to see if already reported Issues.PySimpleGUI.com
- [ ] Have upgraded to the latest release of PySimpleGUI on PyPI (lastest official version)
- [ ] Tried running the Development Build.  Your problem may have already been fixed but not released. Check Home Window for release notes and upgrading capability
- [ ] For licensing questions please email license@PySimpleGUI.com

#### Detailed Description

Typo on [Who Is PySimpleGUI Designed For?](https://docs.pysimplegui.com/en/latest/documentation/what_is_it/) page: in paragraph following GUI Bar image, the last sentence fails a semantic check. This text: ""The requirement is not only to understand how to use classes, but programmers are required to write their own classes <ins>***was***</ins> well when utilizing the other popular Python GUI frameworks.""  should probably be: ""The requirement is not only to understand how to use classes, but programmers are required to write their own classes <ins>***as***</ins> well when utilizing the other popular Python GUI frameworks."", instead.


#### Code To Duplicate

A **short** program that isolates and demonstrates the problem (Do not paste your massive program, but instead 10-20 lines that clearly show the problem)

This pre-formatted code block is all set for you to paste in your bit of code:

```python

# Paste your code here
print('Not applicable')

```

#### Screenshot, Sketch, or Drawing

---------------------

### Watcha Makin?

If you care to share something about your project, it would be awesome to hear what you're building.
","['documentation', 'PySimpleGUI 5']",0
PySimpleGUI/PySimpleGUI,"[ Bug]  TclError with PySimpleGUI, Python 3.13 and tcl-tk 9.0.0_1","### Type of Issue (Enhancement, Error, Bug, Question)

Bug

----------------------------------------

#### Operating System

MacOS 14.7 (arm)

#### PySimpleGUI Port (tkinter, Qt, Wx, Web)

tkinter

----------------------------------------

## Versions (NOTE - PSG4 is no longer supported)

Python 3.13.0
PySimpleGUI version: 5.0.7
tcl-tk 9.0.0_1
python-tk  3.13.0

---------------------

#### Your Experience In Months or Years (optional)

5+

Years Programming experience overall

10+

Anything else you think would be helpful?

Error reported: `_tkinter.TclError: bad option ""variable"": must be add, info, or remove`

---------------------

#### Troubleshooting

These items may solve your problem. Please check those you've done by changing - [ ] to - [X]

- [x] Searched main docs for your problem [PySimpleGUI Documenation](https://docs.PySimpleGUI.com)
- [x] Looked for Demo Programs that are similar to your goal. It is recommend you use the Demo Browser! [Demo Programs](Demos.PySimpleGUI.com)
- [x] None of your GUI code was generated by an AI algorithm like GPT
- [x] If not tkinter - looked for Demo Programs for specific port
- [x] For non tkinter - Looked at readme for your specific port if not PySimpleGUI (Qt, WX, Remi)
- [x] Run your program outside of your debugger (from a command line)
- [x] Searched through Issues (open and closed) to see if already reported Issues.PySimpleGUI.com
- [x] Have upgraded to the latest release of PySimpleGUI on PyPI (latest official version)
- [ ] Tried running the Development Build.  Your problem may have already been fixed but not released. Check Home Window for release notes and upgrading capability
- [ ] For licensing questions please email license@PySimpleGUI.com

#### Detailed Description

Using Python 3.13 with tcl-tk version 9.0.0_1 causes the error  `_tkinter.TclError: bad option ""variable"": must be add, info, or remove` 

Reverting to Using Python 3.11 with tcl-tk version 8.6.15 works without error


#### Code To Duplicate

Installing the older version of tcl-tk with python 3.11 allows PySimpleGUI to work, it doesn't seem to work when python 3.12 or python3.13 is used with tcl-tk 9.0.0_1 

Sample code from the site was used to test:

```python

import PySimpleGUI as sg

# All the stuff inside your window.
layout = [  [sg.Text('Some text on Row 1')],
            [sg.Text('Enter something on Row 2'), sg.InputText()],
            [sg.Button('Ok'), sg.Button('Cancel')] ]

# Create the Window
window = sg.Window('Window Title', layout)

# Event Loop to process ""events"" and get the ""values"" of the inputs
while True:
    event, values = window.read()
    if event == sg.WIN_CLOSED or event == 'Cancel':	# if user closes window or clicks cancel
        break
    print('You entered ', values[0])

window.close()


```

---------------------

### Watcha Makin?

Testing PySimpleGUI 
","['Done - Install Dev Build (see docs for how)', 'Platform Specific Issue - Mac', 'Port - TK']",0
PySimpleGUI/PySimpleGUI,[Bug]  Crash with PySimpleGUI + psgtray + PyGame,"### Type of Issue (Enhancement, Error, Bug, Question)
Bug/Crash

----------------------------------------

#### Operating System
Windows 11

#### PySimpleGUI Port (tkinter, Qt, Wx, Web)
tkintr

----------------------------------------

## Versions (NOTE - PSG4 is no longer supported)
Python Interpeter: C:\Users\vmix\GIL-crash\GIL-crash\.venv\Scripts\python.exe
Python version: 3.12.3
Platform: Windows
Platform version: ('11', '10.0.22631', 'SP0', 'Multiprocessor Free')
Port: PySimpleGUI
tkinter version: 8.6.13
PySimpleGUI version: 5.0.6
PySimpleGUI filename: C:\Users\vmix\GIL-crash\GIL-crash\.venv\Lib\site-packages\PySimpleGUI\PySimpleGUI.py

---------------------

#### Your Experience In Months or Years (optional)

Years Python programming experience
5+

Years Programming experience overall
30+

Have used another Python GUI Framework? (tkinter, Qt, etc) (yes/no is fine)
no

Anything else you think would be helpful?

This may be related to https://github.com/PySimpleGUI/PySimpleGUI/issues/4880 because it only happens when window.read(timeout), not with window.read()

---------------------

#### Troubleshooting

These items may solve your problem. Please check those you've done by changing - [ ] to - [X]

- [X] None of your GUI code was generated by an AI algorithm like GPT
- [X] Searched through Issues (open and closed) to see if already reported Issues.PySimpleGUI.com
- [X] Have upgraded to the latest release of PySimpleGUI on PyPI (lastest official version)
- [X] duplicated the problem running python from the command line
- [X] problem originally found using Python 3.10, reproduced with Python 3.12

#### Detailed Description

Problem: Program crashes with error
```
Fatal Python error: PyEval_RestoreThread: the function must be called with the GIL held, but the GIL is released (the current Python thread state is NULL)
```
The full error dump is below

Duplicating the problem requires all of the following conditions:
1. import pygame and call pygame.init() 
2. add a menu to the main PySimpleGUI window 
3. create a psgtray SystemTray 
4.  call window.read(timeout) - the crash does not occur if no timeout 
5. call pygame.events.get() - the crash does not occur is this is not called 
6. select an item from the window menu - the crash occurs when the item is selected, the window.read() call    does not return 

#### Code To Duplicate

I was able to duplicate the problem by inserting code for the above into a reduced version of the psgtray sample program. I have not been able to reduce it to 10-20 lines

```python

import PySimpleGUI as sg
from psgtray import SystemTray
import pygame

""""""
    Demonstrate GIL Crash with PyGame + psgtray
    the following are necessary for the crash:
    1. import pygame and call pygame.init()
    2. add a menu to the main PySimpleGUI window
    3. create a psgtray SystemTray 
    4. call window.read(timeout) - the crash does not occur if no timeout
    5. call pygame.events.get() - the crash does not occur is this is not called
    7. select an item from the window menu - the crash occurs when the item is selected, the window.read() call
       does not return
""""""

def main():

    pygame.init( )

    menu = ['',
            ['Show Window', 'Hide Window', 'Exit']]
    tooltip = 'Tooltip'

    winmenu = [['Menu',
            ['Show Window', 'Hide Window', 'Exit']]]

    layout = [[sg.Menu(winmenu)],
              [sg.Text('My PySimpleGUI Celebration Window - X will minimize to tray')],
              [sg.T('Double clip icon to restore or right click and choose Show Window')],
              [sg.Multiline(size=(60, 10), reroute_stdout=False, reroute_cprint=True, write_only=True, key='-OUT-')],
              [sg.Button('Go'), sg.B('Hide Icon'), sg.B('Show Icon'), sg.B('Hide Window'), sg.Button('Exit')]]

    window = sg.Window('Window Title', layout, finalize=True, enable_close_attempted_event=True)

    tray = SystemTray(menu, single_click_events=False, window=window, tooltip=tooltip, icon=sg.DEFAULT_BASE64_ICON)

    sg.cprint(sg.main_get_debug_data())
    sg.cprint(sg.get_versions())

    while True:
        event, values = window.read(10)

        if event == sg.TIMEOUT_EVENT:
            events = pygame.event.get()
            continue

        # IMPORTANT step. It's not required, but convenient. Set event to value from tray
        # if it's a tray event, change the event variable to be whatever the tray sent
        if event == tray.key:
            sg.cprint(f'System Tray Event = ', values[event], c='white on red')
            event = values[event]  # use the System Tray's event as if was from the window

        if event in (sg.WIN_CLOSED, 'Exit'):
            break

        sg.cprint(event, values)
        tray.show_message(title=event, message=values)

        if event in ('Show Window', sg.EVENT_SYSTEM_TRAY_ICON_DOUBLE_CLICKED):
            window.un_hide()
            window.bring_to_front()
        elif event in ('Hide Window', sg.WIN_CLOSE_ATTEMPTED_EVENT):
            window.hide()
            tray.show_icon()  # if hiding window, better make sure the icon is visible
            # tray.notify('System Tray Item Chosen', f'You chose {event}')


    tray.close()  # optional but without a close, the icon may ""linger"" until moused over
    window.close()

if __name__ == '__main__':
    main()

```

#### Screenshot, Sketch, or Drawing

---------------------

### Watcha Makin?

I am working on an enhanced version of the project https://github.com/International-Anglican-Church/visca-joystick , adding better window support, configuration, controller hot plugging ...

### Full Error dump

```
pygame 2.6.1 (SDL 2.28.4, Python 3.10.11)
Hello from the pygame community. https://www.pygame.org/contribute.html
Fatal Python error: PyEval_RestoreThread: the function must be called with the GIL held, but the GIL is released (the current Python thread state is NULL)
Python runtime state: initialized

Thread 0x00001164 (most recent call first):
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\pystray\_win32.py"", line 147 in _mainloop
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\pystray\_win32.py"", line 128 in _run
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\pystray\_base.py"", line 212 in run
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\psgtray\psgtray.py"", line 324 in _pystray_thread
  File ""C:\Users\vmix\AppData\Local\Programs\Python\Python310\lib\threading.py"", line 953 in run
  File ""C:\Users\vmix\AppData\Local\Programs\Python\Python310\lib\threading.py"", line 1016 in _bootstrap_inner
  File ""C:\Users\vmix\AppData\Local\Programs\Python\Python310\lib\threading.py"", line 973 in _bootstrap

Current thread 0x00003d8c (most recent call first):
  File ""C:\Users\vmix\psgtray-test\psgtray_test\psgtray-test.py"", line 70 in main
  File ""C:\Users\vmix\psgtray-test\psgtray_test\psgtray-test.py"", line 110 in <module>

Extension modules: PIL._imaging, pygame.base, pygame.constants, pygame.rect, pygame.rwobject, pygame.surflock, pygame.bufferproxy, pygame.math, pygame.surface, pygame.display, pygame.draw, pygame.event, pygame.imageext, pygame.image, pygame.joystick, pygame.key, pygame.mouse, pygame.time, pygame.mask, pygame.pixelcopy, pygame.transform, pygame.font, pygame.mixer_music, pygame.mixer, pygame.scrap, pygame._freetype, PIL._imagingmath, PIL._webp (total: 28)
(.venv) VMIX:psgtray_test vmix$ .venv/Scripts/python psgtray-test.py
pygame 2.6.1 (SDL 2.28.4, Python 3.10.11)
Hello from the pygame community. https://www.pygame.org/contribute.html
Fatal Python error: PyEval_RestoreThread: the function must be called with the GIL held, but the GIL is released (the current Python thread state is NULL)
Python runtime state: initialized

Thread 0x00003bd0 (most recent call first):
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\pystray\_win32.py"", line 147 in _mainloop
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\pystray\_win32.py"", line 128 in _run
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\pystray\_base.py"", line 212 in run
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\psgtray\psgtray.py"", line 324 in _pystray_thread
  File ""C:\Users\vmix\AppData\Local\Programs\Python\Python310\lib\threading.py"", line 953 in run
  File ""C:\Users\vmix\AppData\Local\Programs\Python\Python310\lib\threading.py"", line 1016 in _bootstrap_inner
  File ""C:\Users\vmix\AppData\Local\Programs\Python\Python310\lib\threading.py"", line 973 in _bootstrap

Current thread 0x00004404 (most recent call first):
  File ""C:\Users\vmix\psgtray-test\psgtray_test\psgtray-test.py"", line 70 in main
  File ""C:\Users\vmix\psgtray-test\psgtray_test\psgtray-test.py"", line 110 in <module>

Extension modules: PIL._imaging, pygame.base, pygame.constants, pygame.rect, pygame.rwobject, pygame.surflock, pygame.bufferproxy, pygame.math, pygame.surface, pygame.display, pygame.draw, pygame.event, pygame.imageext, pygame.image, pygame.joystick, pygame.key, pygame.mouse, pygame.time, pygame.mask, pygame.pixelcopy, pygame.transform, pygame.font, pygame.mixer_music, pygame.mixer, pygame.scrap, pygame._freetype, PIL._imagingmath, PIL._webp (total: 28)
(.venv) VMIX:psgtray_test vmix$ .venv/Scripts/python psgtray-test.py
pygame 2.6.1 (SDL 2.28.4, Python 3.10.11)
Hello from the pygame community. https://www.pygame.org/contribute.html
Fatal Python error: PyEval_RestoreThread: the function must be called with the GIL held, but the GIL is released (the current Python thread state is NULL)
Python runtime state: initialized

Thread 0x000041e0 (most recent call first):
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\pystray\_win32.py"", line 147 in _mainloop
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\pystray\_win32.py"", line 128 in _run
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\pystray\_base.py"", line 212 in run
  File ""C:\Users\vmix\psgtray-test\psgtray_test\.venv\lib\site-packages\psgtray\psgtray.py"", line 324 in _pystray_thread
  File ""C:\Users\vmix\AppData\Local\Programs\Python\Python310\lib\threading.py"", line 953 in run
  File ""C:\Users\vmix\AppData\Local\Programs\Python\Python310\lib\threading.py"", line 1016 in _bootstrap_inner
  File ""C:\Users\vmix\AppData\Local\Programs\Python\Python310\lib\threading.py"", line 973 in _bootstrap

Current thread 0x000045b4 (most recent call first):
  File ""C:\Users\vmix\psgtray-test\psgtray_test\psgtray-test.py"", line 70 in main
  File ""C:\Users\vmix\psgtray-test\psgtray_test\psgtray-test.py"", line 110 in <module>

Extension modules: PIL._imaging, pygame.base, pygame.constants, pygame.rect, pygame.rwobject, pygame.surflock, pygame.bufferproxy, pygame.math, pygame.surface, pygame.display, pygame.draw, pygame.event, pygame.imageext, pygame.image, pygame.joystick, pygame.key, pygame.mouse, pygame.time, pygame.mask, pygame.pixelcopy, pygame.transform, pygame.font, pygame.mixer_music, pygame.mixer, pygame.scrap, pygame._freetype, PIL._imagingmath, PIL._webp (total: 28)
```",['Interoperability'],0
PySimpleGUI/PySimpleGUI,[Bug] Keyboard spontaneously stops entering text into PSG fields,"### Type of Issue (Enhancement, Error, Bug, Question)
Bug

----------------------------------------

#### Operating System

Alma Linux 9

#### PySimpleGUI Port (tkinter, Qt, Wx, Web)

tkinter

----------------------------------------

## Versions (NOTE - PSG4 is no longer supported)

Python Interpeter: /usr/bin/python3
Python version: 3.9.18
Platform: Linux
Platform version: ('glibc', '2.34')
Port: PySimpleGUI
tkinter version: 8.6.10
PySimpleGUI version: 5.0.6

### Priority Support Code (Commercial License Users)

n/a

---------------------

#### Your Experience In Months or Years (optional)

Years Python programming experience: 8

Years Programming experience overall: 9

Have used another Python GUI Framework? (tkinter, Qt, etc) (yes/no is fine) yes

Anything else you think would be helpful?


---------------------

#### Troubleshooting

These items may solve your problem. Please check those you've done by changing - [ ] to - [X]

- [X] Searched main docs for your problem [PySimpleGUI Documenation](https://docs.PySimpleGUI.com)
- [X] Looked for Demo Programs that are similar to your goal. It is recommend you use the Demo Browser! [Demo Programs](Demos.PySimpleGUI.com)
- [X] None of your GUI code was generated by an AI algorithm like GPT
- [ ] If not tkinter - looked for Demo Programs for specific port
- [ ] For non tkinter - Looked at readme for your specific port if not PySimpleGUI (Qt, WX, Remi)
- [X] Run your program outside of your debugger (from a command line)
- [X] Searched through Issues (open and closed) to see if already reported Issues.PySimpleGUI.com
- [x] Have upgraded to the latest release of PySimpleGUI on PyPI (lastest official version)
- [ ] Tried running the Development Build.  Your problem may have already been fixed but not released. Check Home Window for release notes and upgrading capability
- [ ] For licensing questions please email license@PySimpleGUI.com

#### Detailed Description

I am running a GUI in Alma Linux 9 that interfaces with several classes I have written, which interface with several external systems. Sometimes, after the GUI has been in use for a bit, the keyboard spontaneously stops working. I have not been able to understand what causes this, nor been able to predict the issue. The keyboard still works in other windows, and I can still interact with the GUI in other ways (pressing buttons, etc.), so I believe it is an issue between PSG and the keyboard. I recently upgraded the operating system of the PC from Centos 7 to Alma 9; in Centos 7 this issue was not observed, and the code has not changed. 

In debugging this, I have added `enable_events=True` to a few of the text boxes and told the GUI to print every event it sees. I have also added the following block which runs a keyboard listener while the GUI event loop runs:
```python
from pynput import keyboard
def on_press(key):
    try:
        print('alphanumeric key {0} pressed'.format(
            key.char))
    except AttributeError:
        print('special key {0} pressed'.format(
            key))

def on_release(key):
    print('{0} released'.format(
        key))
    if key == keyboard.Key.esc:
        # Stop listener                                                                                                                                                                                            
        return False

listener = keyboard.Listener(
    on_press=on_press,
    on_release=on_release)
listener.start()
```
When the keyboard issue I am discussing occurs, the events generated by buttons and checkboxes still appear in the terminal output, but no events generated by `sg.Input` fields show up. However, the listener I pasted above still prints all key presses and releases that occur while the GUI window is in focus, but no text is entered into the GUI and no `sg.Input` events appear.

#### Code To Duplicate

I have not been able to understand nor isolate the issue, so I am not sure I can give duplication code. I know how helpful that is, but I am running out of ideas for how to solve this.

Thanks for any help you can provide!
",['Platform Specific Issue - Linux'],0
